"Treatments","survivals","adultsNO","Date","DayCount","Adults","Mortality","mortality (%)"
"B.bassiana",2,0,2020-09-19,5,0,5,0.714285714285714
"B.bassiana",1,0,2020-09-19,5,0,6,0.857142857142857
"BotaniGard",3,2,2020-09-19,5,28.5714285714286,4,0.571428571428571
"BotaniGard",6,5,2020-09-19,5,71.4285714285714,1,0.142857142857143
"BotaniGard",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"BotaniGard",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"BotaniGard",3,2,2020-09-19,5,28.5714285714286,4,0.571428571428571
"BotaniGard",5,1,2020-09-19,5,14.2857142857143,2,0.285714285714286
"BotaniGard",5,4,2020-09-19,5,57.1428571428571,2,0.285714285714286
"BotaniGard",5,0,2020-09-19,5,0,2,0.285714285714286
"BotaniGard",4,2,2020-09-19,5,28.5714285714286,3,0.428571428571429
"BotaniGard",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"BotaniGard",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"BotaniGard",7,4,2020-09-19,5,57.1428571428571,0,0
"BotaniGard",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"BotaniGard",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"BotaniGard",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C1",2,1,2020-09-19,5,14.2857142857143,5,0.714285714285714
"C1",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"C1",5,2,2020-09-19,5,28.5714285714286,2,0.285714285714286
"C1",7,0,2020-09-19,5,0,0,0
"C1",5,4,2020-09-19,5,57.1428571428571,2,0.285714285714286
"C1",6,2,2020-09-19,5,28.5714285714286,1,0.142857142857143
"C1",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C1",6,2,2020-09-19,5,28.5714285714286,1,0.142857142857143
"C1",7,2,2020-09-19,5,28.5714285714286,0,0
"C1",5,0,2020-09-19,5,0,2,0.285714285714286
"C1",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C1",6,0,2020-09-19,5,0,1,0.142857142857143
"C1",6,2,2020-09-19,5,28.5714285714286,1,0.142857142857143
"C1",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C1",6,1,2020-09-19,5,14.2857142857143,1,0.142857142857143
"C2",5,5,2020-09-19,5,71.4285714285714,2,0.285714285714286
"C2",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C2",7,4,2020-09-19,5,57.1428571428571,0,0
"C2",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C2",5,0,2020-09-19,5,0,2,0.285714285714286
"C2",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C2",7,4,2020-09-19,5,57.1428571428571,0,0
"C2",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C2",7,2,2020-09-19,5,28.5714285714286,0,0
"C2",7,1,2020-09-19,5,14.2857142857143,0,0
"C2",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C2",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C2",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C2",7,5,2020-09-19,5,71.4285714285714,0,0
"C2",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C3",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C3",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C3",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C3",6,2,2020-09-19,5,28.5714285714286,1,0.142857142857143
"C3",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"C3",7,4,2020-09-19,5,57.1428571428571,0,0
"C3",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"C3",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C3",7,4,2020-09-19,5,57.1428571428571,0,0
"C3",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C3",7,3,2020-09-19,5,42.8571428571429,0,0
"C3",7,6,2020-09-19,5,85.7142857142857,0,0
"C3",7,4,2020-09-19,5,57.1428571428571,0,0
"C3",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"C3",4,0,2020-09-19,5,0,3,0.428571428571429
"MycoMillet15",5,2,2020-09-19,5,28.5714285714286,2,0.285714285714286
"MycoMillet15",7,2,2020-09-19,5,28.5714285714286,0,0
"MycoMillet15",6,3,2020-09-19,5,42.8571428571429,1,0.142857142857143
"MycoMillet15",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"MycoMillet15",7,3,2020-09-19,5,42.8571428571429,0,0
"MycoMillet15",4,3,2020-09-19,5,42.8571428571429,3,0.428571428571429
"MycoMillet15",3,0,2020-09-19,5,0,4,0.571428571428571
"MycoMillet15",5,0,2020-09-19,5,0,2,0.285714285714286
"MycoMillet15",5,2,2020-09-19,5,28.5714285714286,2,0.285714285714286
"MycoMillet15",7,4,2020-09-19,5,57.1428571428571,0,0
"MycoMillet15",6,1,2020-09-19,5,14.2857142857143,1,0.142857142857143
"MycoMillet15",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"MycoMillet15",5,1,2020-09-19,5,14.2857142857143,2,0.285714285714286
"MycoMillet15",5,0,2020-09-19,5,0,2,0.285714285714286
"MycoMillet15",5,0,2020-09-19,5,0,2,0.285714285714286
"MycoMillet25",3,1,2020-09-19,5,14.2857142857143,4,0.571428571428571
"MycoMillet25",5,3,2020-09-19,5,42.8571428571429,2,0.285714285714286
"MycoMillet25",1,1,2020-09-19,5,14.2857142857143,6,0.857142857142857
"MycoMillet25",2,0,2020-09-19,5,0,5,0.714285714285714
"MycoMillet25",3,0,2020-09-19,5,0,4,0.571428571428571
"MycoMillet25",1,0,2020-09-19,5,0,6,0.857142857142857
"MycoMillet25",6,4,2020-09-19,5,57.1428571428571,1,0.142857142857143
"MycoMillet25",5,2,2020-09-19,5,28.5714285714286,2,0.285714285714286
"MycoMillet25",6,5,2020-09-19,5,71.4285714285714,1,0.142857142857143
"MycoMillet25",0,0,2020-09-19,5,0,7,1
"MycoMillet25",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"MycoMillet25",6,6,2020-09-19,5,85.7142857142857,1,0.142857142857143
"MycoMillet25",0,0,2020-09-19,5,0,7,1
"MycoMillet25",5,1,2020-09-19,5,14.2857142857143,2,0.285714285714286
"MycoMillet25",4,1,2020-09-19,5,14.2857142857143,3,0.428571428571429
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",2,1,2020-09-24,6,14.2857142857143,5,0.714285714285714
"B.bassiana",2,0,2020-09-24,6,0,5,0.714285714285714
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",3,1,2020-09-24,6,14.2857142857143,4,0.571428571428571
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",1,0,2020-09-24,6,0,6,0.857142857142857
"B.bassiana",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"B.bassiana",0,0,2020-09-24,6,0,7,1
"B.bassiana",1,1,2020-09-24,6,14.2857142857143,6,0.857142857142857
"B.bassiana",0,0,2020-09-24,6,0,7,1
"BotaniGard",3,3,2020-09-24,6,42.8571428571429,4,0.571428571428571
"BotaniGard",6,6,2020-09-24,6,85.7142857142857,1,0.142857142857143
"BotaniGard",5,3,2020-09-24,6,42.8571428571429,2,0.285714285714286
"BotaniGard",0,0,2020-09-24,6,0,7,1
"BotaniGard",1,1,2020-09-24,6,14.2857142857143,6,0.857142857142857
"BotaniGard",0,0,2020-09-24,6,0,7,1
"BotaniGard",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"BotaniGard",5,1,2020-09-24,6,14.2857142857143,2,0.285714285714286
"BotaniGard",2,2,2020-09-24,6,28.5714285714286,5,0.714285714285714
"BotaniGard",6,4,2020-09-24,6,57.1428571428571,1,0.142857142857143
"BotaniGard",5,3,2020-09-24,6,42.8571428571429,2,0.285714285714286
"BotaniGard",7,4,2020-09-24,6,57.1428571428571,0,0
"BotaniGard",4,2,2020-09-24,6,28.5714285714286,3,0.428571428571429
"BotaniGard",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"BotaniGard",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"C1",0,0,2020-09-24,6,0,7,1
"C1",2,1,2020-09-24,6,14.2857142857143,5,0.714285714285714
"C1",4,3,2020-09-24,6,42.8571428571429,3,0.428571428571429
"C1",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"C1",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"C1",4,4,2020-09-24,6,57.1428571428571,3,0.428571428571429
"C1",2,2,2020-09-24,6,28.5714285714286,5,0.714285714285714
"C1",2,1,2020-09-24,6,14.2857142857143,5,0.714285714285714
"C1",6,3,2020-09-24,6,42.8571428571429,1,0.142857142857143
"C1",1,0,2020-09-24,6,0,6,0.857142857142857
"C1",6,3,2020-09-24,6,42.8571428571429,1,0.142857142857143
"C1",5,1,2020-09-24,6,14.2857142857143,2,0.285714285714286
"C1",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"C1",1,1,2020-09-24,6,14.2857142857143,6,0.857142857142857
"C1",6,2,2020-09-24,6,28.5714285714286,1,0.142857142857143
"C2",5,5,2020-09-24,6,71.4285714285714,2,0.285714285714286
"C2",6,4,2020-09-24,6,57.1428571428571,1,0.142857142857143
"C2",7,5,2020-09-24,6,71.4285714285714,0,0
"C2",5,5,2020-09-24,6,71.4285714285714,2,0.285714285714286
"C2",5,3,2020-09-24,6,42.8571428571429,2,0.285714285714286
"C2",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C2",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C2",5,3,2020-09-24,6,42.8571428571429,2,0.285714285714286
"C2",7,6,2020-09-24,6,85.7142857142857,0,0
"C2",7,5,2020-09-24,6,71.4285714285714,0,0
"C2",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C2",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"C2",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C2",7,6,2020-09-24,6,85.7142857142857,0,0
"C2",5,5,2020-09-24,6,71.4285714285714,2,0.285714285714286
"C3",6,4,2020-09-24,6,57.1428571428571,1,0.142857142857143
"C3",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C3",6,6,2020-09-24,6,85.7142857142857,1,0.142857142857143
"C3",6,4,2020-09-24,6,57.1428571428571,1,0.142857142857143
"C3",6,6,2020-09-24,6,85.7142857142857,1,0.142857142857143
"C3",7,4,2020-09-24,6,57.1428571428571,0,0
"C3",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"C3",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"C3",7,6,2020-09-24,6,85.7142857142857,0,0
"C3",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"C3",7,7,2020-09-24,6,100,0,0
"C3",7,7,2020-09-24,6,100,0,0
"C3",7,4,2020-09-24,6,57.1428571428571,0,0
"C3",6,6,2020-09-24,6,85.7142857142857,1,0.142857142857143
"C3",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"MycoMillet15",5,4,2020-09-24,6,57.1428571428571,2,0.285714285714286
"MycoMillet15",3,1,2020-09-24,6,14.2857142857143,4,0.571428571428571
"MycoMillet15",6,4,2020-09-24,6,57.1428571428571,1,0.142857142857143
"MycoMillet15",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"MycoMillet15",7,4,2020-09-24,6,57.1428571428571,0,0
"MycoMillet15",4,4,2020-09-24,6,57.1428571428571,3,0.428571428571429
"MycoMillet15",3,0,2020-09-24,6,0,4,0.571428571428571
"MycoMillet15",5,0,2020-09-24,6,0,2,0.285714285714286
"MycoMillet15",3,2,2020-09-24,6,28.5714285714286,4,0.571428571428571
"MycoMillet15",7,6,2020-09-24,6,85.7142857142857,0,0
"MycoMillet15",6,1,2020-09-24,6,14.2857142857143,1,0.142857142857143
"MycoMillet15",4,1,2020-09-24,6,14.2857142857143,3,0.428571428571429
"MycoMillet15",4,0,2020-09-24,6,0,3,0.428571428571429
"MycoMillet15",4,0,2020-09-24,6,0,3,0.428571428571429
"MycoMillet15",4,0,2020-09-24,6,0,3,0.428571428571429
"MycoMillet25",0,0,2020-09-24,6,0,7,1
"MycoMillet25",4,3,2020-09-24,6,42.8571428571429,3,0.428571428571429
"MycoMillet25",1,1,2020-09-24,6,14.2857142857143,6,0.857142857142857
"MycoMillet25",0,0,2020-09-24,6,0,7,1
"MycoMillet25",3,0,2020-09-24,6,0,4,0.571428571428571
"MycoMillet25",0,0,2020-09-24,6,0,7,1
"MycoMillet25",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"MycoMillet25",4,3,2020-09-24,6,42.8571428571429,3,0.428571428571429
"MycoMillet25",6,5,2020-09-24,6,71.4285714285714,1,0.142857142857143
"MycoMillet25",0,0,2020-09-24,6,0,7,1
"MycoMillet25",4,2,2020-09-24,6,28.5714285714286,3,0.428571428571429
"MycoMillet25",6,6,2020-09-24,6,85.7142857142857,1,0.142857142857143
"MycoMillet25",0,0,2020-09-24,6,0,7,1
"MycoMillet25",1,0,2020-09-24,6,0,6,0.857142857142857
"MycoMillet25",2,2,2020-09-24,6,28.5714285714286,5,0.714285714285714
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",3,0,2020-09-27,7,0,4,0.571428571428571
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"B.bassiana",0,0,2020-09-27,7,0,7,1
"BotaniGard",3,3,2020-09-27,7,42.8571428571429,4,0.571428571428571
"BotaniGard",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"BotaniGard",5,3,2020-09-27,7,42.8571428571429,2,0.285714285714286
"BotaniGard",0,0,2020-09-27,7,0,7,1
"BotaniGard",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"BotaniGard",0,0,2020-09-27,7,0,7,1
"BotaniGard",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"BotaniGard",5,1,2020-09-27,7,14.2857142857143,2,0.285714285714286
"BotaniGard",0,0,2020-09-27,7,0,7,1
"BotaniGard",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"BotaniGard",4,4,2020-09-27,7,57.1428571428571,3,0.428571428571429
"BotaniGard",7,4,2020-09-27,7,57.1428571428571,0,0
"BotaniGard",4,2,2020-09-27,7,28.5714285714286,3,0.428571428571429
"BotaniGard",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"BotaniGard",1,0,2020-09-27,7,0,6,0.857142857142857
"C1",0,0,2020-09-27,7,0,7,1
"C1",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"C1",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"C1",4,1,2020-09-27,7,14.2857142857143,3,0.428571428571429
"C1",5,5,2020-09-27,7,71.4285714285714,2,0.285714285714286
"C1",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"C1",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"C1",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"C1",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"C1",1,0,2020-09-27,7,0,6,0.857142857142857
"C1",5,3,2020-09-27,7,42.8571428571429,2,0.285714285714286
"C1",4,1,2020-09-27,7,14.2857142857143,3,0.428571428571429
"C1",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"C1",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"C1",5,2,2020-09-27,7,28.5714285714286,2,0.285714285714286
"C2",5,5,2020-09-27,7,71.4285714285714,2,0.285714285714286
"C2",6,5,2020-09-27,7,71.4285714285714,1,0.142857142857143
"C2",7,5,2020-09-27,7,71.4285714285714,0,0
"C2",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"C2",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"C2",6,5,2020-09-27,7,71.4285714285714,1,0.142857142857143
"C2",7,6,2020-09-27,7,85.7142857142857,0,0
"C2",5,3,2020-09-27,7,42.8571428571429,2,0.285714285714286
"C2",7,6,2020-09-27,7,85.7142857142857,0,0
"C2",7,5,2020-09-27,7,71.4285714285714,0,0
"C2",6,5,2020-09-27,7,71.4285714285714,1,0.142857142857143
"C2",5,5,2020-09-27,7,71.4285714285714,2,0.285714285714286
"C2",6,5,2020-09-27,7,71.4285714285714,1,0.142857142857143
"C2",7,6,2020-09-27,7,85.7142857142857,0,0
"C2",5,5,2020-09-27,7,71.4285714285714,2,0.285714285714286
"C3",6,4,2020-09-27,7,57.1428571428571,1,0.142857142857143
"C3",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"C3",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"C3",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"C3",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"C3",7,5,2020-09-27,7,71.4285714285714,0,0
"C3",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"C3",6,5,2020-09-27,7,71.4285714285714,1,0.142857142857143
"C3",7,6,2020-09-27,7,85.7142857142857,0,0
"C3",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"C3",7,6,2020-09-27,7,85.7142857142857,0,0
"C3",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"C3",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"C3",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"C3",4,0,2020-09-27,7,0,3,0.428571428571429
"MycoMillet15",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"MycoMillet15",3,1,2020-09-27,7,14.2857142857143,4,0.571428571428571
"MycoMillet15",6,4,2020-09-27,7,57.1428571428571,1,0.142857142857143
"MycoMillet15",4,1,2020-09-27,7,14.2857142857143,3,0.428571428571429
"MycoMillet15",7,5,2020-09-27,7,71.4285714285714,0,0
"MycoMillet15",4,4,2020-09-27,7,57.1428571428571,3,0.428571428571429
"MycoMillet15",3,2,2020-09-27,7,28.5714285714286,4,0.571428571428571
"MycoMillet15",5,0,2020-09-27,7,0,2,0.285714285714286
"MycoMillet15",2,1,2020-09-27,7,14.2857142857143,5,0.714285714285714
"MycoMillet15",7,4,2020-09-27,7,57.1428571428571,0,0
"MycoMillet15",6,1,2020-09-27,7,14.2857142857143,1,0.142857142857143
"MycoMillet15",4,1,2020-09-27,7,14.2857142857143,3,0.428571428571429
"MycoMillet15",4,0,2020-09-27,7,0,3,0.428571428571429
"MycoMillet15",4,0,2020-09-27,7,0,3,0.428571428571429
"MycoMillet15",4,0,2020-09-27,7,0,3,0.428571428571429
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"MycoMillet25",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",1,1,2020-09-27,7,14.2857142857143,6,0.857142857142857
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"MycoMillet25",4,3,2020-09-27,7,42.8571428571429,3,0.428571428571429
"MycoMillet25",5,4,2020-09-27,7,57.1428571428571,2,0.285714285714286
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",4,2,2020-09-27,7,28.5714285714286,3,0.428571428571429
"MycoMillet25",6,6,2020-09-27,7,85.7142857142857,1,0.142857142857143
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",0,0,2020-09-27,7,0,7,1
"MycoMillet25",3,2,2020-09-27,7,28.5714285714286,4,0.571428571428571
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",2,2,2020-10-01,8,28.5714285714286,5,0.714285714285714
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",2,0,2020-10-01,8,0,5,0.714285714285714
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"B.bassiana",0,0,2020-10-01,8,0,7,1
"BotaniGard",3,3,2020-10-01,8,42.8571428571429,4,0.571428571428571
"BotaniGard",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"BotaniGard",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"BotaniGard",0,0,2020-10-01,8,0,7,1
"BotaniGard",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"BotaniGard",0,0,2020-10-01,8,0,7,1
"BotaniGard",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"BotaniGard",5,1,2020-10-01,8,14.2857142857143,2,0.285714285714286
"BotaniGard",0,0,2020-10-01,8,0,7,1
"BotaniGard",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"BotaniGard",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"BotaniGard",7,4,2020-10-01,8,57.1428571428571,0,0
"BotaniGard",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"BotaniGard",0,0,2020-10-01,8,0,7,1
"BotaniGard",0,0,2020-10-01,8,0,7,1
"C1",0,0,2020-10-01,8,0,7,1
"C1",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"C1",3,3,2020-10-01,8,42.8571428571429,4,0.571428571428571
"C1",4,1,2020-10-01,8,14.2857142857143,3,0.428571428571429
"C1",5,5,2020-10-01,8,71.4285714285714,2,0.285714285714286
"C1",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"C1",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"C1",0,0,2020-10-01,8,0,7,1
"C1",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"C1",0,0,2020-10-01,8,0,7,1
"C1",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"C1",1,0,2020-10-01,8,0,6,0.857142857142857
"C1",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"C1",0,0,2020-10-01,8,0,7,1
"C1",5,2,2020-10-01,8,28.5714285714286,2,0.285714285714286
"C2",5,5,2020-10-01,8,71.4285714285714,2,0.285714285714286
"C2",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C2",7,5,2020-10-01,8,71.4285714285714,0,0
"C2",5,5,2020-10-01,8,71.4285714285714,2,0.285714285714286
"C2",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"C2",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C2",7,7,2020-10-01,8,100,0,0
"C2",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"C2",7,6,2020-10-01,8,85.7142857142857,0,0
"C2",7,7,2020-10-01,8,100,0,0
"C2",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C2",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"C2",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C2",7,6,2020-10-01,8,85.7142857142857,0,0
"C2",5,5,2020-10-01,8,71.4285714285714,2,0.285714285714286
"C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C3",7,6,2020-10-01,8,85.7142857142857,0,0
"C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"C3",7,7,2020-10-01,8,100,0,0
"C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"C3",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"C3",4,0,2020-10-01,8,0,3,0.428571428571429
"MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"MycoMillet15",3,1,2020-10-01,8,14.2857142857143,4,0.571428571428571
"MycoMillet15",6,4,2020-10-01,8,57.1428571428571,1,0.142857142857143
"MycoMillet15",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"MycoMillet15",7,6,2020-10-01,8,85.7142857142857,0,0
"MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"MycoMillet15",3,2,2020-10-01,8,28.5714285714286,4,0.571428571428571
"MycoMillet15",4,0,2020-10-01,8,0,3,0.428571428571429
"MycoMillet15",2,1,2020-10-01,8,14.2857142857143,5,0.714285714285714
"MycoMillet15",7,4,2020-10-01,8,57.1428571428571,0,0
"MycoMillet15",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"MycoMillet15",3,0,2020-10-01,8,0,4,0.571428571428571
"MycoMillet15",4,1,2020-10-01,8,14.2857142857143,3,0.428571428571429
"MycoMillet15",1,0,2020-10-01,8,0,6,0.857142857142857
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"MycoMillet25",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"MycoMillet25",4,2,2020-10-01,8,28.5714285714286,3,0.428571428571429
"MycoMillet25",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"MycoMillet25",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",0,0,2020-10-01,8,0,7,1
"MycoMillet25",2,2,2020-10-01,8,28.5714285714286,5,0.714285714285714
